CustomerID,Name,Age,Gender,City,States,JointDate,CustomerType,Status
CUST00372,Sneha,19,M,Ahmedabad,DL,2023-01-07,Regular,Active
CUST00373,Neha,30,M,Ahmedabad,DL,2023-01-08,Regular,Active
CUST00374,Rahul,32,M,Kolkata,DL,2023-01-09,Regular,Active
CUST00375,Vikram,22,M,Mumbai,GJ,2023-01-10,Regular,Active
CUST00376,Pooja,20,M,Delhi,MH,2023-01-11,Regular,Active
CUST00377,Neha,54,M,Delhi,DL,2023-01-12,Regular,Active
CUST00378,Priya,54,M,Bangalore,MH,2023-01-13,Regular,Active
CUST00379,Meera,54,F,Ahmedabad,DL,2023-01-14,Regular,Active
CUST00380,Rahul,20,M,Hyderabad,MH,2023-01-15,Regular,Active
CUST00381,Ankit,52,F,Bangalore,GJ,2023-01-16,Regular,Active
CUST00382,Pooja,40,F,Pune,WB,2023-01-17,Premium,Active
CUST00383,Rahul,45,M,Kolkata,TN,2023-01-18,Regular,Active
CUST00384,Meera,47,F,Ahmedabad,MH,2023-01-19,Regular,Active
CUST00385,Vikram,35,F,Pune,MH,2023-01-20,Premium,Active
CUST00386,Meera,53,M,Mumbai,KA,2023-01-21,Regular,Active
CUST00387,Amit,50,F,Pune,DL,2023-01-22,Premium,Active
CUST00388,Meera,43,M,Ahmedabad,TG,2023-01-23,Regular,Active
CUST00389,Amit,57,M,Bangalore,WB,2023-01-24,Regular,Active
CUST00390,Vikram,34,M,Pune,TG,2023-01-25,Premium,Active
CUST00391,Raj,57,M,Hyderabad,KA,2023-01-26,Regular,Active
CUST00392,Amit,24,M,Delhi,WB,2023-01-27,Regular,Active
CUST00393,Ankit,25,M,Mumbai,DL,2023-01-28,Regular,Active
CUST00394,Meera,48,M,Bangalore,TG,2023-01-29,Regular,Active
CUST00395,Meera,29,F,Mumbai,GJ,2023-01-30,Regular,Active
CUST00396,Ankit,48,M,Ahmedabad,DL,2023-01-31,Premium,Active
CUST00397,Priya,61,F,Kolkata,DL,2023-02-01,Regular,Active
CUST00398,Sneha,36,M,Pune,TN,2023-02-02,Regular,Active
CUST00399,Raj,27,M,Delhi,WB,2023-02-03,Premium,Active
CUST00400,Pooja,56,M,Hyderabad,WB,2023-02-04,Regular,Active
CUST00401,Amit,29,F,Mumbai,KA,2023-02-05,Regular,Active
CUST00402,Ankit,37,F,Delhi,GJ,2023-02-06,Premium,Active
CUST00403,Vikram,54,F,Pune,MH,2023-02-07,Regular,Active
CUST00404,Amit,58,F,Bangalore,DL,2023-02-08,Regular,Active
CUST00405,Sneha,24,F,Ahmedabad,DL,2023-02-09,Regular,Active
CUST00406,Vikram,31,F,Hyderabad,TG,2023-02-10,Regular,Active
CUST00407,Rahul,28,M,Hyderabad,KA,2023-02-11,Regular,Active
CUST00408,Meera,24,M,Chennai,WB,2023-02-12,Regular,Active
CUST00409,Rahul,46,F,Mumbai,TN,2023-02-13,Premium,Active
CUST00410,Amit,27,F,Ahmedabad,WB,2023-02-14,Premium,Active
CUST00411,Sneha,46,F,Delhi,TN,2023-02-15,Regular,Active
CUST00412,Raj,26,F,Mumbai,TN,2023-02-16,Regular,Active
CUST00413,Amit,53,F,Bangalore,WB,2023-02-17,Premium,Active
CUST00414,Ankit,27,M,Bangalore,TG,2023-02-18,Regular,Active
CUST00415,Neha,36,M,Ahmedabad,DL,2023-02-19,Premium,Active
CUST00416,Amit,48,M,Pune,TN,2023-02-20,Regular,Active
CUST00417,Meera,34,M,Hyderabad,TG,2023-02-21,Regular,Active
CUST00418,Meera,26,M,Ahmedabad,KA,2023-02-22,Premium,Active
CUST00419,Amit,62,M,Hyderabad,KA,2023-02-23,Regular,Active
CUST00420,Vikram,50,M,Delhi,TN,2023-02-24,Regular,Active
CUST00421,Neha,51,M,Kolkata,DL,2023-02-25,Regular,Active
CUST00422,Ankit,62,F,Mumbai,TN,2023-02-26,Regular,Active
CUST00423,Amit,41,F,Mumbai,KA,2023-02-27,Regular,Active
CUST00424,Vikram,26,M,Bangalore,MH,2023-02-28,Regular,Active
CUST00425,Meera,24,M,Mumbai,KA,2023-03-01,Regular,Active
CUST00426,Meera,33,M,Delhi,WB,2023-03-02,Premium,Active
CUST00427,Sneha,36,F,Chennai,MH,2023-03-03,Regular,Active
CUST00428,Amit,56,F,Ahmedabad,DL,2023-03-04,Regular,Active
CUST00429,Neha,23,M,Hyderabad,WB,2023-03-05,Regular,Active
CUST00430,Priya,28,F,Bangalore,MH,2023-03-06,Regular,Active
CUST00431,Neha,29,M,Ahmedabad,TG,2023-03-07,Premium,Active
CUST00432,Meera,59,M,Hyderabad,MH,2023-03-08,Regular,Active
CUST00433,Meera,30,M,Hyderabad,TG,2023-03-09,Regular,Active
CUST00434,Rahul,29,M,Hyderabad,TG,2023-03-10,Regular,Active
CUST00435,Meera,38,M,Chennai,MH,2023-03-11,Regular,Active
CUST00436,Ankit,27,F,Ahmedabad,MH,2023-03-12,Regular,Active
CUST00437,Pooja,37,M,Mumbai,MH,2023-03-13,Premium,Active
CUST00438,Amit,53,M,Kolkata,MH,2023-03-14,Regular,Active
CUST00439,Neha,45,M,Hyderabad,TG,2023-03-15,Regular,Active
CUST00440,Pooja,41,M,Delhi,TN,2023-03-16,Premium,Active
CUST00441,Vikram,22,F,Hyderabad,WB,2023-03-17,Regular,Active
CUST00442,Priya,54,M,Hyderabad,TG,2023-03-18,Premium,Active
CUST00443,Ankit,29,M,Ahmedabad,DL,2023-03-19,Regular,Active
CUST00444,Neha,52,F,Mumbai,GJ,2023-03-20,Regular,Active
CUST00445,Pooja,57,M,Pune,MH,2023-03-21,Regular,Active
CUST00446,Priya,19,M,Delhi,TG,2023-03-22,Regular,Active
CUST00447,Rahul,58,M,Mumbai,TN,2023-03-23,Regular,Active
CUST00448,Ankit,62,M,Hyderabad,GJ,2023-03-24,Regular,Active
CUST00449,Ankit,56,F,Ahmedabad,MH,2023-03-25,Regular,Active
CUST00450,Rahul,59,M,Pune,TN,2023-03-26,Regular,Active
CUST00451,Amit,26,M,Mumbai,GJ,2023-03-27,Regular,Active
CUST00452,Rahul,39,F,Mumbai,GJ,2023-03-28,Premium,Active
CUST00453,Ankit,64,M,Bangalore,TN,2023-03-29,Regular,Active
CUST00454,Ankit,22,M,Chennai,TN,2023-03-30,Premium,Active
CUST00455,Pooja,29,F,Pune,TN,2023-03-31,Regular,Active
CUST00456,Meera,18,M,Kolkata,DL,2023-04-01,Regular,Active
CUST00457,Priya,61,F,Pune,MH,2023-04-02,Regular,Active
CUST00458,Rahul,39,M,Chennai,KA,2023-04-03,Regular,Active
CUST00459,Priya,55,F,Chennai,MH,2023-04-04,Regular,Active
CUST00460,Rahul,36,M,Delhi,KA,2023-04-05,Premium,Active
CUST00461,Vikram,33,M,Bangalore,WB,2023-04-06,Regular,Active
CUST00462,Ankit,48,F,Bangalore,MH,2023-04-07,Regular,Active
CUST00463,Meera,20,M,Mumbai,TN,2023-04-08,Premium,Active
CUST00464,Pooja,40,F,Chennai,WB,2023-04-09,Regular,Active
CUST00465,Meera,59,F,Pune,WB,2023-04-10,Premium,Active
CUST00466,Meera,35,F,Kolkata,MH,2023-04-11,Premium,Active
CUST00467,Meera,43,F,Delhi,KA,2023-04-12,Regular,Active
CUST00468,Priya,30,M,Pune,DL,2023-04-13,Regular,Active
CUST00469,Rahul,35,F,Bangalore,TN,2023-04-14,Regular,Active
CUST00470,Raj,20,M,Mumbai,GJ,2023-04-15,Regular,Active
CUST00471,Vikram,40,M,Kolkata,TG,2023-04-16,Premium,Active
CUST00472,Neha,20,F,Chennai,MH,2023-04-17,Regular,Active
CUST00473,Meera,42,F,Ahmedabad,GJ,2023-04-18,Regular,Active
CUST00474,Amit,44,M,Ahmedabad,MH,2023-04-19,Regular,Active
CUST00475,Priya,61,F,Pune,GJ,2023-04-20,Premium,Active
CUST00476,Pooja,44,M,Kolkata,WB,2023-04-21,Regular,Active
CUST00477,Neha,56,F,Ahmedabad,MH,2023-04-22,Premium,Active
CUST00478,Raj,42,M,Bangalore,GJ,2023-04-23,Regular,Active
CUST00479,Amit,41,M,Ahmedabad,TN,2023-04-24,Regular,Active
CUST00480,Raj,25,F,Delhi,GJ,2023-04-25,Premium,Active
CUST00481,Neha,26,M,Pune,DL,2023-04-26,Premium,Active
CUST00482,Meera,63,M,Ahmedabad,TN,2023-04-27,Regular,Active
CUST00483,Amit,54,F,Chennai,TG,2023-04-28,Regular,Active
CUST00484,Raj,47,F,Delhi,TG,2023-04-29,Regular,Active
CUST00485,Pooja,36,F,Hyderabad,WB,2023-04-30,Premium,Active
CUST00486,Rahul,33,F,Ahmedabad,GJ,2023-05-01,Regular,Active
CUST00487,Ankit,41,F,Ahmedabad,MH,2023-05-02,Regular,Active
CUST00488,Rahul,61,M,Kolkata,WB,2023-05-03,Regular,Active
CUST00489,Neha,38,M,Ahmedabad,DL,2023-05-04,Regular,Active
CUST00490,Priya,53,F,Ahmedabad,KA,2023-05-05,Regular,Active
CUST00491,Ankit,57,M,Kolkata,TG,2023-05-06,Regular,Active
CUST00492,Vikram,56,M,Mumbai,MH,2023-05-07,Premium,Active
CUST00493,Pooja,64,M,Chennai,TG,2023-05-08,Regular,Active
CUST00494,Vikram,23,M,Kolkata,DL,2023-05-09,Regular,Active
CUST00495,Amit,22,M,Bangalore,DL,2023-05-10,Regular,Active
CUST00496,Ankit,31,F,Hyderabad,GJ,2023-05-11,Regular,Active
CUST00497,Vikram,62,F,Bangalore,TG,2023-05-12,Premium,Active
CUST00498,Vikram,59,M,Delhi,WB,2023-05-13,Regular,Active
CUST00499,Raj,21,M,Hyderabad,TG,2023-05-14,Regular,Active
CUST00500,Rahul,25,F,Ahmedabad,GJ,2023-05-15,Regular,Active
CUST00501,Raj,41,F,Hyderabad,WB,2023-05-16,Regular,Active
CUST00502,Ankit,28,F,Bangalore,TG,2023-05-17,Regular,Active
CUST00503,Ankit,34,F,Ahmedabad,WB,2023-05-18,Regular,Active
CUST00504,Neha,38,M,Kolkata,GJ,2023-05-19,Regular,Active
CUST00505,Raj,43,F,Bangalore,KA,2023-05-20,Regular,Active
CUST00506,Sneha,60,F,Chennai,TN,2023-05-21,Regular,Active
CUST00507,Rahul,61,M,Delhi,TN,2023-05-22,Regular,Active
CUST00508,Ankit,62,F,Pune,WB,2023-05-23,Regular,Active
CUST00509,Neha,44,F,Hyderabad,WB,2023-05-24,Regular,Active
CUST00510,Raj,33,F,Ahmedabad,MH,2023-05-25,Regular,Active
CUST00511,Rahul,43,F,Chennai,MH,2023-05-26,Regular,Active
CUST00512,Raj,50,F,Kolkata,KA,2023-05-27,Regular,Active
CUST00513,Vikram,48,M,Kolkata,GJ,2023-05-28,Regular,Active
CUST00514,Neha,64,M,Bangalore,TN,2023-05-29,Premium,Active
CUST00515,Rahul,23,M,Mumbai,KA,2023-05-30,Regular,Active
CUST00516,Meera,61,M,Hyderabad,MH,2023-05-31,Regular,Active
CUST00517,Amit,25,M,Hyderabad,MH,2023-06-01,Regular,Active
CUST00518,Amit,24,F,Mumbai,DL,2023-06-02,Regular,Active
CUST00519,Rahul,51,F,Kolkata,TG,2023-06-03,Regular,Active
CUST00520,Raj,61,F,Kolkata,MH,2023-06-04,Regular,Active
CUST00521,Neha,31,F,Pune,TN,2023-06-05,Premium,Active
CUST00522,Amit,33,F,Pune,WB,2023-06-06,Regular,Active
CUST00523,Neha,60,F,Hyderabad,GJ,2023-06-07,Regular,Active
CUST00524,Amit,26,F,Pune,MH,2023-06-08,Regular,Active
CUST00525,Vikram,27,F,Pune,MH,2023-06-09,Regular,Active
CUST00526,Raj,34,F,Ahmedabad,DL,2023-06-10,Regular,Active
CUST00527,Vikram,29,F,Delhi,TG,2023-06-11,Regular,Active
CUST00528,Amit,23,F,Hyderabad,MH,2023-06-12,Regular,Active
CUST00529,Meera,36,F,Kolkata,KA,2023-06-13,Regular,Active
CUST00530,Meera,60,F,Ahmedabad,TG,2023-06-14,Premium,Active
CUST00531,Vikram,58,M,Kolkata,KA,2023-06-15,Regular,Active
CUST00532,Meera,46,F,Pune,KA,2023-06-16,Regular,Active
CUST00533,Amit,23,M,Delhi,WB,2023-06-17,Premium,Active
CUST00534,Rahul,42,F,Pune,KA,2023-06-18,Regular,Active
CUST00535,Vikram,41,F,Pune,MH,2023-06-19,Regular,Active
CUST00536,Priya,42,F,Chennai,MH,2023-06-20,Premium,Active
CUST00537,Raj,33,M,Chennai,DL,2023-06-21,Regular,Active
CUST00538,Meera,33,M,Delhi,GJ,2023-06-22,Regular,Active
CUST00539,Meera,23,F,Delhi,MH,2023-06-23,Premium,Active
CUST00540,Ankit,54,F,Chennai,WB,2023-06-24,Premium,Active
CUST00541,Sneha,38,F,Chennai,DL,2023-06-25,Premium,Active
CUST00542,Vikram,21,F,Chennai,KA,2023-06-26,Regular,Active
CUST00543,Pooja,51,M,Chennai,TN,2023-06-27,Regular,Active
CUST00544,Meera,45,M,Hyderabad,TG,2023-06-28,Regular,Active
CUST00545,Raj,55,F,Hyderabad,WB,2023-06-29,Regular,Active
CUST00546,Priya,58,M,Pune,KA,2023-06-30,Regular,Active
CUST00547,Meera,45,M,Bangalore,WB,2023-07-01,Regular,Active
CUST00548,Priya,34,F,Pune,TN,2023-07-02,Regular,Active
CUST00549,Amit,31,F,Delhi,GJ,2023-07-03,Regular,Active
CUST00550,Amit,24,F,Mumbai,MH,2023-07-04,Regular,Active
CUST00551,Sneha,39,M,Bangalore,MH,2023-07-05,Regular,Active
CUST00552,Rahul,18,F,Mumbai,MH,2023-07-06,Regular,Active
CUST00553,Pooja,46,M,Mumbai,TG,2023-07-07,Regular,Active
CUST00554,Ankit,48,F,Kolkata,MH,2023-07-08,Regular,Active
CUST00555,Sneha,47,F,Ahmedabad,GJ,2023-07-09,Regular,Active
CUST00556,Neha,32,M,Delhi,MH,2023-07-10,Premium,Active
CUST00557,Ankit,35,M,Hyderabad,MH,2023-07-11,Regular,Active
CUST00558,Vikram,52,M,Bangalore,GJ,2023-07-12,Regular,Active
CUST00559,Raj,47,M,Pune,TN,2023-07-13,Regular,Active
CUST00560,Neha,51,M,Delhi,DL,2023-07-14,Regular,Active
CUST00561,Neha,59,M,Chennai,GJ,2023-07-15,Premium,Active
CUST00562,Sneha,28,F,Delhi,TN,2023-07-16,Premium,Active
CUST00563,Rahul,44,M,Mumbai,TN,2023-07-17,Regular,Active
CUST00564,Sneha,41,M,Hyderabad,KA,2023-07-18,Premium,Active
CUST00565,Vikram,52,F,Chennai,GJ,2023-07-19,Regular,Active
CUST00566,Meera,56,M,Delhi,MH,2023-07-20,Regular,Active
CUST00567,Meera,25,M,Delhi,WB,2023-07-21,Regular,Active
CUST00568,Rahul,35,F,Hyderabad,MH,2023-07-22,Regular,Active
CUST00569,Vikram,30,F,Mumbai,TG,2023-07-23,Regular,Active
CUST00570,Rahul,62,F,Pune,DL,2023-07-24,Regular,Active
CUST00571,Priya,41,M,Chennai,MH,2023-07-25,Regular,Active
CUST00572,Meera,40,F,Mumbai,WB,2023-07-26,Regular,Active
CUST00573,Neha,29,M,Hyderabad,KA,2023-07-27,Regular,Active
CUST00574,Pooja,47,F,Delhi,GJ,2023-07-28,Regular,Active
CUST00575,Raj,48,M,Pune,KA,2023-07-29,Premium,Active
CUST00576,Vikram,45,F,Bangalore,DL,2023-07-30,Regular,Active
CUST00577,Ankit,39,F,Bangalore,WB,2023-07-31,Regular,Active
CUST00578,Rahul,61,F,Kolkata,DL,2023-08-01,Regular,Active
CUST00579,Raj,45,M,Ahmedabad,DL,2023-08-02,Regular,Active
CUST00580,Ankit,30,M,Bangalore,MH,2023-08-03,Regular,Active
CUST00581,Raj,42,F,Hyderabad,GJ,2023-08-04,Regular,Active
CUST00582,Pooja,61,F,Ahmedabad,WB,2023-08-05,Premium,Active
CUST00583,Ankit,63,F,Hyderabad,MH,2023-08-06,Regular,Active
CUST00584,Sneha,24,F,Hyderabad,MH,2023-08-07,Regular,Active
CUST00585,Amit,62,M,Chennai,MH,2023-08-08,Regular,Active
CUST00586,Sneha,23,F,Kolkata,MH,2023-08-09,Regular,Active
CUST00587,Meera,41,F,Chennai,TG,2023-08-10,Premium,Active
CUST00588,Amit,36,M,Pune,MH,2023-08-11,Premium,Active
CUST00589,Sneha,36,M,Ahmedabad,TN,2023-08-12,Regular,Active
CUST00590,Amit,53,F,Bangalore,KA,2023-08-13,Regular,Active
CUST00591,Amit,26,F,Pune,KA,2023-08-14,Premium,Active
CUST00592,Neha,53,M,Ahmedabad,TN,2023-08-15,Regular,Active
CUST00593,Rahul,55,M,Ahmedabad,MH,2023-08-16,Regular,Active
CUST00594,Rahul,57,F,Bangalore,MH,2023-08-17,Premium,Active
CUST00595,Neha,46,M,Delhi,GJ,2023-08-18,Regular,Active
CUST00596,Raj,41,M,Chennai,DL,2023-08-19,Regular,Active
CUST00597,Priya,22,F,Mumbai,WB,2023-08-20,Regular,Active
CUST00598,Raj,59,F,Pune,WB,2023-08-21,Regular,Active
CUST00599,Ankit,62,M,Delhi,WB,2023-08-22,Regular,Active
CUST00600,Ankit,43,F,Chennai,MH,2023-08-23,Regular,Active
CUST00601,Amit,31,F,Ahmedabad,WB,2023-08-24,Premium,Active
CUST00602,Sneha,56,F,Hyderabad,WB,2023-08-25,Regular,Active
CUST00603,Sneha,46,F,Kolkata,MH,2023-08-26,Regular,Active
CUST00604,Rahul,23,F,Pune,WB,2023-08-27,Regular,Active
CUST00605,Vikram,24,M,Chennai,KA,2023-08-28,Regular,Active
CUST00606,Raj,54,M,Kolkata,TN,2023-08-29,Regular,Active
CUST00607,Meera,35,F,Pune,TG,2023-08-30,Regular,Active
CUST00608,Pooja,40,F,Kolkata,MH,2023-08-31,Regular,Active
CUST00609,Sneha,61,F,Pune,DL,2023-09-01,Regular,Active
CUST00610,Pooja,55,M,Bangalore,TN,2023-09-02,Regular,Active
CUST00611,Amit,18,M,Mumbai,WB,2023-09-03,Regular,Active
CUST00612,Pooja,21,M,Pune,DL,2023-09-04,Regular,Active
CUST00613,Meera,61,M,Ahmedabad,DL,2023-09-05,Regular,Active
CUST00614,Neha,64,F,Chennai,TN,2023-09-06,Regular,Active
CUST00615,Meera,52,F,Mumbai,TN,2023-09-07,Regular,Active
CUST00616,Pooja,40,M,Kolkata,TN,2023-09-08,Regular,Active
CUST00617,Meera,44,M,Bangalore,MH,2023-09-09,Premium,Active
CUST00618,Priya,43,F,Pune,MH,2023-09-10,Regular,Active
CUST00619,Amit,25,F,Mumbai,TG,2023-09-11,Regular,Active
CUST00620,Raj,60,F,Delhi,TN,2023-09-12,Regular,Active
CUST00621,Neha,33,F,Kolkata,TG,2023-09-13,Regular,Active
CUST00622,Sneha,58,F,Delhi,MH,2023-09-14,Regular,Active
CUST00623,Ankit,20,M,Hyderabad,GJ,2023-09-15,Premium,Active
CUST00624,Raj,49,F,Mumbai,KA,2023-09-16,Regular,Active
CUST00625,Ankit,22,M,Mumbai,GJ,2023-09-17,Regular,Active
CUST00626,Amit,37,M,Mumbai,TG,2023-09-18,Regular,Active
CUST00627,Neha,31,F,Hyderabad,KA,2023-09-19,Regular,Active
CUST00628,Rahul,49,M,Ahmedabad,WB,2023-09-20,Regular,Active
CUST00629,Sneha,43,M,Chennai,MH,2023-09-21,Regular,Active
CUST00630,Priya,64,F,Kolkata,DL,2023-09-22,Regular,Active
CUST00631,Rahul,23,M,Kolkata,TN,2023-09-23,Regular,Active
CUST00632,Amit,53,F,Pune,WB,2023-09-24,Premium,Active
CUST00633,Raj,57,F,Pune,DL,2023-09-25,Premium,Active
CUST00634,Priya,22,M,Pune,MH,2023-09-26,Regular,Active
CUST00635,Meera,30,F,Kolkata,KA,2023-09-27,Regular,Active
CUST00636,Pooja,49,F,Chennai,DL,2023-09-28,Regular,Active
CUST00637,Priya,33,M,Ahmedabad,GJ,2023-09-29,Regular,Active
CUST00638,Amit,18,F,Mumbai,TN,2023-09-30,Regular,Active
CUST00639,Vikram,30,M,Mumbai,TN,2023-10-01,Regular,Active
CUST00640,Pooja,28,M,Hyderabad,GJ,2023-10-02,Regular,Active
CUST00641,Ankit,25,F,Delhi,TG,2023-10-03,Premium,Active
CUST00642,Sneha,42,M,Chennai,TG,2023-10-04,Regular,Active
CUST00643,Ankit,57,F,Bangalore,MH,2023-10-05,Regular,Active
CUST00644,Priya,49,M,Chennai,KA,2023-10-06,Regular,Active
CUST00645,Ankit,41,F,Hyderabad,TN,2023-10-07,Regular,Active
CUST00646,Amit,45,F,Ahmedabad,MH,2023-10-08,Premium,Active
CUST00647,Meera,31,M,Delhi,WB,2023-10-09,Regular,Active
CUST00648,Raj,62,M,Delhi,KA,2023-10-10,Regular,Active
CUST00649,Sneha,20,F,Pune,KA,2023-10-11,Regular,Active
CUST00650,Ankit,53,F,Pune,DL,2023-10-12,Regular,Active
CUST00651,Ankit,44,M,Delhi,KA,2023-10-13,Regular,Active
CUST00652,Priya,37,F,Mumbai,MH,2023-10-14,Premium,Active
CUST00653,Raj,64,F,Bangalore,GJ,2023-10-15,Regular,Active
CUST00654,Rahul,32,M,Delhi,WB,2023-10-16,Regular,Active
CUST00655,Ankit,44,M,Kolkata,MH,2023-10-17,Premium,Active
CUST00656,Amit,62,F,Mumbai,DL,2023-10-18,Regular,Active
CUST00657,Vikram,58,M,Ahmedabad,WB,2023-10-19,Premium,Active
CUST00658,Sneha,45,M,Ahmedabad,GJ,2023-10-20,Regular,Active
CUST00659,Ankit,42,F,Bangalore,GJ,2023-10-21,Regular,Active
CUST00660,Amit,59,M,Kolkata,TG,2023-10-22,Regular,Active
CUST00661,Amit,61,M,Bangalore,KA,2023-10-23,Regular,Active
CUST00662,Sneha,63,F,Hyderabad,MH,2023-10-24,Regular,Active
CUST00663,Rahul,50,M,Bangalore,TN,2023-10-25,Regular,Active
CUST00664,Amit,63,F,Kolkata,TG,2023-10-26,Premium,Active
CUST00665,Vikram,31,M,Chennai,TN,2023-10-27,Regular,Active
CUST00666,Amit,25,M,Bangalore,WB,2023-10-28,Regular,Active
CUST00667,Amit,31,F,Chennai,MH,2023-10-29,Regular,Active
CUST00668,Amit,18,M,Bangalore,TN,2023-10-30,Regular,Active
CUST00669,Meera,33,M,Hyderabad,MH,2023-10-31,Regular,Active
CUST00670,Meera,35,M,Kolkata,WB,2023-11-01,Regular,Active
CUST00671,Rahul,24,M,Bangalore,DL,2023-11-02,Regular,Active
CUST00672,Ankit,32,M,Delhi,KA,2023-11-03,Premium,Active
CUST00673,Amit,41,M,Hyderabad,MH,2023-11-04,Regular,Active
CUST00674,Raj,30,F,Delhi,GJ,2023-11-05,Regular,Active
CUST00675,Ankit,26,M,Ahmedabad,MH,2023-11-06,Regular,Active
CUST00676,Rahul,32,M,Ahmedabad,MH,2023-11-07,Regular,Active
CUST00677,Neha,52,F,Hyderabad,MH,2023-11-08,Regular,Active
CUST00678,Ankit,41,F,Hyderabad,DL,2023-11-09,Regular,Active
CUST00679,Ankit,50,F,Pune,MH,2023-11-10,Regular,Active
CUST00680,Pooja,33,M,Bangalore,WB,2023-11-11,Regular,Active
CUST00681,Priya,25,F,Kolkata,MH,2023-11-12,Regular,Active
CUST00682,Pooja,46,F,Pune,MH,2023-11-13,Regular,Active
CUST00683,Vikram,40,M,Kolkata,MH,2023-11-14,Regular,Active
CUST00684,Meera,62,F,Mumbai,GJ,2023-11-15,Regular,Active
CUST00685,Meera,48,M,Kolkata,WB,2023-11-16,Regular,Active
CUST00686,Priya,57,M,Chennai,TG,2023-11-17,Premium,Active
CUST00687,Sneha,31,M,Bangalore,KA,2023-11-18,Regular,Active
CUST00688,Sneha,47,M,Delhi,TN,2023-11-19,Regular,Active
CUST00689,Rahul,56,M,Kolkata,TG,2023-11-20,Premium,Active
CUST00690,Priya,44,F,Delhi,MH,2023-11-21,Premium,Active
CUST00691,Ankit,64,M,Mumbai,DL,2023-11-22,Regular,Active
CUST00692,Sneha,33,F,Bangalore,MH,2023-11-23,Regular,Active
CUST00693,Amit,23,M,Kolkata,DL,2023-11-24,Regular,Active
CUST00694,Raj,50,F,Pune,WB,2023-11-25,Regular,Active
CUST00695,Ankit,61,M,Delhi,KA,2023-11-26,Regular,Active
CUST00696,Vikram,35,M,Pune,MH,2023-11-27,Regular,Active
CUST00697,Amit,33,M,Hyderabad,WB,2023-11-28,Regular,Active
CUST00698,Amit,29,F,Pune,TN,2023-11-29,Regular,Active
CUST00699,Priya,37,F,Kolkata,KA,2023-11-30,Premium,Active
CUST00700,Rahul,62,F,Mumbai,KA,2023-12-01,Regular,Active
CUST00701,Vikram,57,M,Pune,WB,2023-12-02,Regular,Active
CUST00702,Sneha,46,M,Hyderabad,TG,2023-12-03,Regular,Active
CUST00703,Priya,47,F,Delhi,MH,2023-12-04,Regular,Active
CUST00704,Sneha,43,M,Delhi,DL,2023-12-05,Regular,Active
CUST00705,Priya,39,F,Bangalore,TG,2023-12-06,Premium,Active
CUST00706,Priya,50,M,Pune,KA,2023-12-07,Regular,Active
CUST00707,Priya,56,F,Pune,DL,2023-12-08,Regular,Active
CUST00708,Rahul,64,F,Bangalore,KA,2023-12-09,Regular,Active
CUST00709,Priya,46,M,Delhi,GJ,2023-12-10,Regular,Active
CUST00710,Neha,39,F,Hyderabad,MH,2023-12-11,Regular,Active
CUST00711,Raj,62,M,Ahmedabad,KA,2023-12-12,Regular,Active
CUST00712,Sneha,30,M,Pune,KA,2023-12-13,Premium,Active
CUST00713,Ankit,26,M,Ahmedabad,TN,2023-12-14,Premium,Active
CUST00714,Pooja,41,F,Bangalore,DL,2023-12-15,Regular,Active
CUST00715,Vikram,32,F,Ahmedabad,TN,2023-12-16,Regular,Active
CUST00716,Meera,53,F,Delhi,DL,2023-12-17,Premium,Active
CUST00717,Rahul,30,M,Hyderabad,MH,2023-12-18,Regular,Active
CUST00718,Ankit,44,M,Chennai,MH,2023-12-19,Regular,Active
CUST00719,Amit,61,F,Kolkata,GJ,2023-12-20,Regular,Active
CUST00720,Neha,54,M,Pune,TN,2023-12-21,Regular,Active
CUST00721,Meera,24,M,Chennai,TN,2023-12-22,Regular,Active
CUST00722,Pooja,25,F,Chennai,TN,2023-12-23,Regular,Active
CUST00723,Ankit,54,F,Kolkata,MH,2023-12-24,Regular,Active
CUST00724,Meera,58,M,Delhi,MH,2023-12-25,Regular,Active
CUST00725,Ankit,31,M,Ahmedabad,WB,2023-12-26,Regular,Active
CUST00726,Neha,29,F,Delhi,TN,2023-12-27,Regular,Active
CUST00727,Pooja,53,F,Bangalore,GJ,2023-12-28,Regular,Active
CUST00728,Amit,57,M,Mumbai,TG,2023-12-29,Regular,Active
CUST00729,Priya,34,M,Delhi,TG,2023-12-30,Premium,Active
CUST00730,Sneha,57,M,Ahmedabad,KA,2023-12-31,Regular,Active
CUST00731,Amit,46,F,Kolkata,MH,2024-01-01,Regular,Active
CUST00732,Priya,44,M,Mumbai,TN,2024-01-02,Regular,Active
CUST00733,Rahul,18,M,Kolkata,MH,2024-01-03,Regular,Active
CUST00734,Raj,51,M,Kolkata,MH,2024-01-04,Premium,Active
CUST00735,Vikram,21,M,Kolkata,KA,2024-01-05,Regular,Active
CUST00736,Vikram,41,M,Pune,MH,2024-01-06,Premium,Active
CUST00737,Sneha,38,M,Pune,GJ,2024-01-07,Regular,Active
CUST00738,Pooja,50,F,Mumbai,MH,2024-01-08,Premium,Active
CUST00739,Neha,24,F,Chennai,MH,2024-01-09,Premium,Active
CUST00740,Pooja,18,F,Ahmedabad,MH,2024-01-10,Regular,Active
CUST00741,Neha,58,M,Pune,MH,2024-01-11,Regular,Active
CUST00742,Pooja,20,F,Hyderabad,TG,2024-01-12,Regular,Active
CUST00743,Raj,61,M,Kolkata,MH,2024-01-13,Regular,Active
