CustomerID,TicketDate,IssueType,ResolutionTime,SatisfactionScore,Name,Age,Gender,City,States,JointDate,CustomerType,Status
CUST05631,2021-06-08,Other,4,1,Ankit,40,F,Pune,GJ,2037-06-01,Regular,Active
CUST09176,2021-10-25,Payment Issue,6,4,Ankit,42,F,Hyderabad,GJ,2047-02-14,Regular,Active
CUST01885,2021-08-25,Account Blocked,11,3,Priya,22,F,Delhi,WB,2027-02-28,Premium,Active
CUST08569,2021-11-16,Service Down,4,1,Meera,41,M,Bangalore,MH,2045-06-17,Regular,Active
CUST04899,2021-12-13,Payment Issue,3,3,Raj,54,F,Kolkata,MH,2035-05-31,Regular,Active
CUST09189,2021-08-30,Payment Issue,5,3,Pooja,40,F,Mumbai,TN,2047-02-27,Regular,Active
CUST09299,2021-03-17,Login Issue,2,4,Neha,53,M,Delhi,DL,2047-06-17,Regular,Active
CUST05127,2021-12-26,Login Issue,5,4,Raj,59,M,Hyderabad,WB,2036-01-14,Regular,Active
CUST05818,2021-01-10,Login Issue,13,3,Amit,50,M,Pune,KA,2037-12-05,Regular,Active
CUST01705,2021-12-22,Other,11,4,Neha,59,M,Ahmedabad,MH,2026-09-01,Regular,Active
CUST09154,2021-07-19,Login Issue,8,5,Ankit,53,M,Ahmedabad,TG,2047-01-23,Regular,Active
CUST09332,2021-10-13,Login Issue,2,5,Neha,54,F,Mumbai,KA,2047-07-20,Premium,Active
CUST04932,2021-03-24,Other,3,5,Vikram,18,F,Delhi,MH,2035-07-03,Regular,Active
CUST06959,2021-04-02,Login Issue,14,4,Vikram,49,F,Delhi,WB,2041-01-19,Regular,Active
CUST06511,2021-02-10,Login Issue,2,5,Rahul,35,F,Hyderabad,DL,2039-10-29,Regular,Active
CUST00224,2021-06-16,Other,12,5,Priya,43,M,Delhi,MH,2022-08-12,Regular,Active
CUST09621,2021-09-22,Login Issue,6,1,Raj,29,M,Bangalore,MH,2048-05-04,Premium,Active
CUST04000,2021-07-03,Service Down,5,4,Neha,56,F,Kolkata,MH,2032-12-13,Regular,Active
CUST04380,2021-07-25,Other,9,1,Priya,49,M,Kolkata,TG,2033-12-28,Regular,Active
CUST06890,2021-02-02,Service Down,11,5,Meera,21,F,Mumbai,WB,2040-11-11,Regular,Active
CUST03169,2021-12-03,Service Down,1,4,Ankit,30,M,Delhi,WB,2030-09-04,Regular,Active
CUST09312,2021-07-21,Account Blocked,14,3,Amit,49,F,Bangalore,MH,2047-06-30,Regular,Active
CUST09809,2021-02-15,Payment Issue,12,2,Ankit,24,M,Hyderabad,TN,2048-11-08,Premium,Active
CUST07167,2021-10-14,Payment Issue,7,2,Priya,32,F,Chennai,DL,2041-08-15,Premium,Active
CUST03166,2021-05-21,Login Issue,3,1,Raj,25,M,Kolkata,MH,2030-09-01,Regular,Active
CUST01349,2021-02-17,Service Down,11,4,Neha,29,M,Chennai,MH,2025-09-10,Premium,Active
CUST01366,2021-09-04,Service Down,12,3,Priya,59,M,Ahmedabad,MH,2025-09-27,Regular,Active
CUST06011,2021-09-06,Login Issue,12,4,Ankit,24,M,Pune,MH,2038-06-16,Regular,Active
CUST08820,2021-12-05,Service Down,2,3,Neha,58,F,Hyderabad,TN,2046-02-23,Regular,Active
CUST06970,2021-12-16,Other,1,1,Priya,60,F,Mumbai,MH,2041-01-30,Regular,Active
CUST06497,2021-09-28,Service Down,11,2,Sneha,36,F,Chennai,KA,2039-10-15,Regular,Active
CUST01306,2021-10-04,Account Blocked,9,3,Vikram,30,F,Hyderabad,GJ,2025-07-29,Regular,Active
CUST05771,2021-01-20,Other,4,5,Raj,63,M,Pune,KA,2037-10-19,Regular,Active
CUST01265,2021-10-05,Account Blocked,9,4,Raj,19,M,Mumbai,WB,2025-06-18,Regular,Active
CUST07676,2021-01-05,Login Issue,4,5,Sneha,59,F,Chennai,MH,2043-01-06,Regular,Active
CUST05326,2021-04-26,Payment Issue,6,4,Raj,47,M,Mumbai,TG,2036-07-31,Regular,Active
CUST06666,2021-09-06,Service Down,5,3,Pooja,22,F,Kolkata,KA,2040-04-01,Premium,Active
CUST04782,2021-12-12,Other,8,4,Priya,35,M,Bangalore,TG,2035-02-03,Regular,Active
CUST02148,2021-02-04,Service Down,4,4,Pooja,48,F,Chennai,MH,2027-11-18,Regular,Active
CUST00501,2021-01-07,Account Blocked,12,1,Raj,41,F,Hyderabad,WB,2023-05-16,Regular,Active
CUST00453,2021-01-13,Other,1,2,Ankit,64,M,Bangalore,TN,2023-03-29,Regular,Active
CUST07248,2021-09-08,Service Down,4,2,Neha,39,M,Pune,TN,2041-11-04,Premium,Active
CUST02007,2021-10-19,Login Issue,9,5,Pooja,18,F,Hyderabad,DL,2027-06-30,Premium,Active
CUST09042,2021-06-29,Account Blocked,9,2,Meera,32,F,Delhi,WB,2046-10-03,Regular,Active
CUST04597,2021-04-10,Login Issue,7,4,Neha,50,F,Ahmedabad,TG,2034-08-02,Regular,Active
CUST02677,2021-12-27,Payment Issue,14,5,Rahul,24,F,Chennai,KA,2029-04-30,Regular,Active
CUST09521,2021-05-02,Payment Issue,7,3,Amit,42,F,Chennai,KA,2048-01-25,Regular,Active
CUST05269,2021-08-12,Payment Issue,10,3,Meera,52,M,Bangalore,WB,2036-06-04,Regular,Active
CUST09661,2021-01-08,Service Down,9,4,Raj,27,F,Hyderabad,TN,2048-06-13,Regular,Active
CUST09048,2021-06-16,Account Blocked,6,1,Rahul,34,F,Hyderabad,GJ,2046-10-09,Regular,Active
CUST00147,2021-08-18,Account Blocked,9,5,Raj,50,F,Pune,KA,2022-05-27,Regular,Active
CUST03696,2021-04-12,Login Issue,5,2,Meera,40,F,Bangalore,TG,2032-02-13,Premium,Active
CUST08386,2021-05-22,Other,9,5,Amit,64,F,Chennai,WB,2044-12-16,Regular,Active
CUST08694,2021-08-31,Service Down,3,4,Sneha,33,F,Mumbai,TG,2045-10-20,Regular,Active
CUST03146,2021-10-02,Login Issue,4,2,Neha,55,F,Chennai,DL,2030-08-12,Regular,Active
CUST06222,2021-05-27,Payment Issue,14,2,Meera,55,M,Bangalore,WB,2039-01-13,Premium,Active
CUST08028,2021-07-25,Payment Issue,3,5,Sneha,42,M,Chennai,TG,2043-12-24,Regular,Active
CUST06370,2021-06-08,Payment Issue,5,5,Raj,35,F,Hyderabad,WB,2039-06-10,Regular,Active
CUST01947,2021-04-24,Account Blocked,14,4,Sneha,54,F,Hyderabad,TG,2027-05-01,Regular,Active
CUST00150,2021-11-15,Service Down,10,1,Raj,40,F,Kolkata,DL,2022-05-30,Regular,Active
CUST01117,2021-09-03,Other,13,4,Pooja,32,M,Chennai,TG,2025-01-21,Premium,Active
CUST05322,2021-06-17,Account Blocked,8,2,Neha,52,F,Pune,GJ,2036-07-27,Regular,Active
CUST05279,2021-09-26,Payment Issue,4,5,Neha,31,M,Pune,TN,2036-06-14,Regular,Active
CUST06309,2021-05-16,Payment Issue,9,3,Sneha,28,M,Mumbai,DL,2039-04-10,Regular,Active
CUST07942,2021-10-16,Other,3,3,Ankit,29,M,Ahmedabad,GJ,2043-09-29,Regular,Active
CUST00489,2021-09-26,Account Blocked,13,4,Neha,38,M,Ahmedabad,DL,2023-05-04,Regular,Active
CUST06972,2021-05-12,Login Issue,11,3,Meera,41,F,Hyderabad,GJ,2041-02-01,Regular,Active
CUST05622,2021-03-21,Other,10,4,Pooja,19,M,Pune,MH,2037-05-23,Regular,Active
CUST03577,2021-03-21,Payment Issue,12,1,Pooja,32,F,Kolkata,TG,2031-10-17,Premium,Active
CUST06804,2021-11-30,Other,10,1,Neha,26,F,Kolkata,MH,2040-08-17,Regular,Active
CUST03151,2021-04-30,Payment Issue,7,1,Sneha,58,F,Mumbai,MH,2030-08-17,Regular,Active
CUST05827,2021-01-15,Login Issue,6,2,Ankit,39,F,Delhi,WB,2037-12-14,Premium,Active
CUST05078,2021-10-05,Account Blocked,14,1,Ankit,56,M,Delhi,MH,2035-11-26,Regular,Active
CUST07115,2021-04-27,Login Issue,11,5,Sneha,21,M,Pune,DL,2041-06-24,Premium,Active
CUST02812,2021-12-12,Login Issue,9,2,Neha,58,F,Kolkata,MH,2029-09-12,Regular,Active
CUST01913,2021-02-28,Service Down,7,5,Rahul,59,F,Chennai,TN,2027-03-28,Regular,Active
CUST05462,2021-12-29,Other,13,2,Vikram,40,M,Hyderabad,TG,2036-12-14,Regular,Active
CUST08717,2021-07-01,Login Issue,7,3,Meera,35,M,Bangalore,WB,2045-11-12,Regular,Active
CUST04199,2021-03-15,Login Issue,9,2,Raj,39,M,Kolkata,KA,2033-06-30,Regular,Active
CUST03797,2021-05-26,Other,11,5,Sneha,31,F,Pune,MH,2032-05-24,Regular,Active
CUST03055,2021-07-11,Login Issue,3,4,Pooja,30,M,Delhi,GJ,2030-05-13,Regular,Active
CUST08800,2021-06-20,Other,7,1,Rahul,25,F,Bangalore,DL,2046-02-03,Regular,Active
CUST03574,2021-12-18,Other,5,2,Neha,45,M,Pune,TN,2031-10-14,Regular,Active
CUST02749,2021-06-02,Account Blocked,9,1,Priya,19,M,Mumbai,WB,2029-07-11,Regular,Active
CUST03922,2021-03-25,Service Down,2,1,Rahul,59,M,Bangalore,KA,2032-09-26,Regular,Active
CUST01449,2021-10-24,Login Issue,12,2,Amit,47,F,Bangalore,WB,2025-12-19,Regular,Active
CUST06970,2021-08-02,Login Issue,14,3,Priya,60,F,Mumbai,MH,2041-01-30,Regular,Active
CUST07992,2021-11-12,Account Blocked,14,2,Vikram,56,F,Delhi,TG,2043-11-18,Premium,Active
CUST03284,2021-09-04,Payment Issue,6,3,Priya,62,F,Kolkata,TN,2030-12-28,Regular,Active
CUST09792,2021-04-17,Login Issue,14,2,Sneha,59,M,Pune,TG,2048-10-22,Regular,Active
CUST04466,2021-07-29,Service Down,2,3,Meera,23,F,Delhi,WB,2034-03-24,Premium,Active
CUST02114,2021-11-03,Account Blocked,6,1,Priya,37,M,Ahmedabad,TG,2027-10-15,Regular,Active
CUST08429,2021-08-23,Service Down,12,2,Meera,54,M,Mumbai,MH,2045-01-28,Regular,Active
CUST03625,2021-05-14,Login Issue,10,2,Rahul,32,F,Mumbai,DL,2031-12-04,Regular,Active
CUST06344,2021-09-18,Other,8,2,Vikram,55,F,Chennai,TN,2039-05-15,Premium,Active
CUST06578,2021-01-21,Payment Issue,4,5,Sneha,23,M,Kolkata,DL,2040-01-04,Premium,Active
CUST01678,2021-04-03,Other,6,2,Rahul,40,M,Chennai,WB,2026-08-05,Regular,Active
CUST02213,2021-06-26,Other,14,1,Ankit,56,M,Hyderabad,MH,2028-01-22,Regular,Active
CUST06045,2021-09-25,Service Down,6,3,Sneha,52,F,Pune,MH,2038-07-20,Regular,Active
CUST03740,2021-12-12,Other,4,1,Ankit,38,F,Chennai,MH,2032-03-28,Regular,Active
CUST00164,2021-12-05,Login Issue,7,1,Neha,33,F,Pune,DL,2022-06-13,Regular,Active
CUST05833,2021-07-15,Other,9,2,Sneha,52,F,Pune,MH,2037-12-20,Regular,Active
CUST03377,2021-08-06,Payment Issue,7,5,Sneha,22,F,Bangalore,DL,2031-03-31,Regular,Active
CUST03100,2021-09-01,Other,2,4,Vikram,27,F,Bangalore,DL,2030-06-27,Regular,Active
CUST04674,2021-08-24,Account Blocked,9,5,Ankit,61,M,Bangalore,DL,2034-10-18,Premium,Active
CUST03101,2021-12-13,Account Blocked,10,4,Neha,34,M,Hyderabad,TN,2030-06-28,Regular,Active
CUST07477,2021-08-02,Service Down,1,3,Vikram,41,F,Chennai,GJ,2042-06-21,Regular,Active
CUST02818,2021-09-19,Account Blocked,6,3,Ankit,29,M,Bangalore,MH,2029-09-18,Regular,Active
CUST09521,2021-01-13,Account Blocked,2,1,Amit,42,F,Chennai,KA,2048-01-25,Regular,Active
CUST03967,2021-11-11,Payment Issue,10,2,Meera,51,F,Kolkata,GJ,2032-11-10,Regular,Active
CUST08495,2021-07-02,Account Blocked,6,2,Amit,50,M,Kolkata,KA,2045-04-04,Regular,Active
CUST01678,2021-09-18,Service Down,3,3,Rahul,40,M,Chennai,WB,2026-08-05,Regular,Active
CUST05281,2021-01-12,Login Issue,5,1,Meera,44,M,Bangalore,DL,2036-06-16,Regular,Active
CUST04593,2021-08-16,Account Blocked,11,3,Vikram,27,M,Mumbai,TN,2034-07-29,Regular,Active
CUST02258,2021-12-05,Other,12,1,Pooja,51,M,Mumbai,TN,2028-03-07,Regular,Active
CUST03420,2021-12-23,Login Issue,5,2,Meera,41,F,Delhi,DL,2031-05-13,Premium,Active
CUST03696,2021-04-07,Other,4,3,Meera,40,F,Bangalore,TG,2032-02-13,Premium,Active
CUST01902,2021-05-13,Payment Issue,2,3,Priya,46,M,Chennai,TN,2027-03-17,Premium,Active
CUST03868,2021-04-16,Service Down,2,3,Priya,42,M,Mumbai,KA,2032-08-03,Regular,Active
CUST08792,2021-12-19,Payment Issue,8,3,Meera,32,F,Delhi,KA,2046-01-26,Regular,Active
CUST02279,2021-01-16,Account Blocked,4,1,Ankit,22,F,Chennai,DL,2028-03-28,Premium,Active
CUST02057,2021-11-09,Account Blocked,3,5,Meera,33,M,Chennai,TN,2027-08-19,Premium,Active
CUST04684,2021-07-03,Payment Issue,9,5,Raj,32,M,Kolkata,KA,2034-10-28,Premium,Active
CUST06892,2021-02-22,Account Blocked,13,4,Raj,49,M,Kolkata,WB,2040-11-13,Regular,Active
CUST05792,2021-05-06,Other,5,5,Pooja,31,M,Hyderabad,KA,2037-11-09,Regular,Active
CUST05790,2021-07-04,Other,8,1,Pooja,30,M,Chennai,TN,2037-11-07,Regular,Active
CUST03031,2021-03-29,Service Down,12,5,Neha,33,F,Delhi,TG,2030-04-19,Regular,Active
CUST05214,2021-02-26,Payment Issue,4,5,Neha,41,F,Bangalore,GJ,2036-04-10,Regular,Active
CUST06079,2021-05-15,Payment Issue,12,1,Priya,62,F,Kolkata,WB,2038-08-23,Regular,Active
CUST04837,2021-05-10,Service Down,2,4,Vikram,52,F,Delhi,DL,2035-03-30,Regular,Active
CUST04261,2021-04-23,Service Down,5,3,Vikram,61,F,Mumbai,MH,2033-08-31,Regular,Active
CUST01339,2021-08-28,Payment Issue,9,1,Meera,49,M,Delhi,WB,2025-08-31,Regular,Active
CUST02814,2021-05-25,Login Issue,10,2,Sneha,53,F,Mumbai,MH,2029-09-14,Regular,Active
CUST05207,2021-09-09,Login Issue,8,5,Vikram,49,F,Kolkata,GJ,2036-04-03,Regular,Active
CUST09860,2021-05-31,Other,14,5,Amit,42,F,Bangalore,KA,2048-12-29,Regular,Active
CUST09949,2021-11-25,Login Issue,6,1,Ankit,30,M,Pune,DL,2049-03-28,Premium,Active
CUST03010,2021-04-08,Service Down,10,4,Raj,50,F,Pune,WB,2030-03-29,Premium,Active
CUST09675,2021-12-17,Service Down,9,3,Vikram,50,F,Delhi,WB,2048-06-27,Regular,Active
CUST01975,2021-03-24,Service Down,11,1,Meera,57,F,Bangalore,TN,2027-05-29,Regular,Active
CUST06488,2021-01-05,Payment Issue,12,4,Pooja,51,F,Kolkata,TG,2039-10-06,Regular,Active
CUST05089,2021-07-20,Other,10,2,Pooja,46,M,Bangalore,WB,2035-12-07,Regular,Active
CUST08527,2021-12-10,Other,11,2,Neha,20,F,Ahmedabad,MH,2045-05-06,Regular,Active
CUST03894,2021-08-03,Account Blocked,8,1,Raj,44,F,Delhi,KA,2032-08-29,Premium,Active
CUST01218,2021-04-19,Login Issue,2,2,Meera,33,M,Kolkata,DL,2025-05-02,Regular,Active
CUST06128,2021-09-18,Login Issue,1,4,Pooja,26,F,Bangalore,WB,2038-10-11,Regular,Active
CUST05290,2021-04-27,Account Blocked,3,4,Sneha,21,F,Pune,GJ,2036-06-25,Regular,Active
CUST05829,2021-12-29,Other,4,4,Neha,46,F,Ahmedabad,GJ,2037-12-16,Regular,Active
CUST07630,2021-12-08,Login Issue,13,1,Raj,47,F,Hyderabad,WB,2042-11-21,Regular,Active
CUST05793,2021-03-09,Payment Issue,13,4,Rahul,64,F,Mumbai,GJ,2037-11-10,Regular,Active
CUST08567,2021-12-06,Service Down,7,2,Ankit,49,F,Delhi,MH,2045-06-15,Regular,Active
CUST09521,2021-06-07,Login Issue,11,1,Amit,42,F,Chennai,KA,2048-01-25,Regular,Active
CUST08268,2021-09-12,Account Blocked,11,5,Ankit,41,M,Pune,TG,2044-08-20,Regular,Active
CUST01174,2021-05-20,Login Issue,12,3,Priya,43,M,Bangalore,WB,2025-03-19,Premium,Active
CUST00990,2021-02-28,Service Down,9,3,Meera,55,M,Pune,MH,2024-09-16,Premium,Active
CUST00745,2021-12-16,Service Down,9,1,Rahul,48,M,Pune,DL,2024-01-15,Regular,Active
CUST08270,2021-03-23,Login Issue,1,3,Neha,37,F,Pune,MH,2044-08-22,Premium,Active
CUST09908,2021-11-20,Payment Issue,2,5,Sneha,64,M,Delhi,TG,2049-02-15,Regular,Active
CUST09386,2021-08-12,Account Blocked,12,4,Neha,35,F,Mumbai,KA,2047-09-12,Regular,Active
CUST04246,2021-04-09,Login Issue,5,4,Raj,62,M,Chennai,MH,2033-08-16,Regular,Active
CUST05296,2021-11-30,Account Blocked,2,1,Ankit,23,M,Kolkata,TN,2036-07-01,Regular,Active
CUST00122,2021-05-07,Account Blocked,7,3,Meera,18,M,Mumbai,MH,2022-05-02,Regular,Active
CUST04679,2021-11-29,Payment Issue,4,4,Sneha,55,F,Mumbai,MH,2034-10-23,Regular,Active
CUST03613,2021-03-18,Other,14,2,Meera,55,F,Delhi,GJ,2031-11-22,Regular,Active
CUST04356,2021-07-09,Account Blocked,11,1,Meera,49,M,Hyderabad,MH,2033-12-04,Regular,Active
CUST09617,2021-09-06,Payment Issue,13,4,Ankit,58,F,Kolkata,WB,2048-04-30,Regular,Active
CUST01565,2021-03-16,Login Issue,8,4,Priya,31,F,Pune,MH,2026-04-14,Premium,Active
CUST05099,2021-06-29,Payment Issue,2,1,Sneha,21,M,Kolkata,TN,2035-12-17,Premium,Active
CUST03616,2021-09-10,Login Issue,12,4,Sneha,51,M,Delhi,MH,2031-11-25,Regular,Active
CUST07213,2021-01-23,Other,1,2,Rahul,29,M,Kolkata,TG,2041-09-30,Regular,Active
CUST09844,2021-05-31,Other,4,4,Rahul,41,F,Pune,TG,2048-12-13,Premium,Active
CUST09775,2021-04-05,Payment Issue,6,5,Neha,35,M,Mumbai,WB,2048-10-05,Regular,Active
CUST07075,2021-03-11,Payment Issue,7,4,Amit,53,M,Chennai,MH,2041-05-15,Regular,Active
CUST08176,2021-04-13,Other,13,1,Rahul,33,F,Kolkata,TN,2044-05-20,Regular,Active
CUST04123,2021-10-20,Payment Issue,11,2,Ankit,18,M,Bangalore,GJ,2033-04-15,Premium,Active
CUST05127,2021-08-29,Login Issue,12,5,Raj,59,M,Hyderabad,WB,2036-01-14,Regular,Active
CUST03467,2021-06-08,Login Issue,13,3,Sneha,31,F,Chennai,KA,2031-06-29,Regular,Active
CUST00231,2021-04-21,Other,12,2,Neha,22,M,Hyderabad,TG,2022-08-19,Regular,Active
CUST03640,2021-06-30,Payment Issue,12,2,Priya,46,M,Pune,MH,2031-12-19,Regular,Active
CUST09777,2021-10-15,Login Issue,7,4,Pooja,45,F,Kolkata,MH,2048-10-07,Regular,Active
CUST09935,2021-04-01,Other,14,4,Raj,21,M,Bangalore,MH,2049-03-14,Regular,Active
CUST09917,2021-08-06,Account Blocked,7,3,Ankit,31,M,Hyderabad,MH,2049-02-24,Regular,Active
CUST03591,2021-11-16,Login Issue,13,5,Ankit,60,F,Delhi,MH,2031-10-31,Regular,Active
CUST02068,2021-07-03,Payment Issue,7,3,Amit,56,M,Ahmedabad,GJ,2027-08-30,Premium,Active
CUST01592,2021-01-19,Account Blocked,6,4,Priya,44,F,Hyderabad,TN,2026-05-11,Regular,Active
CUST02477,2021-02-22,Login Issue,5,2,Neha,30,F,Mumbai,MH,2028-10-12,Regular,Active
CUST02952,2021-07-17,Service Down,14,3,Priya,31,M,Ahmedabad,KA,2030-01-30,Premium,Active
CUST02062,2021-05-18,Login Issue,7,2,Neha,38,F,Kolkata,DL,2027-08-24,Premium,Active
CUST00502,2021-09-04,Service Down,5,1,Ankit,28,F,Bangalore,TG,2023-05-17,Regular,Active
CUST07305,2021-03-07,Other,2,5,Raj,49,M,Kolkata,MH,2041-12-31,Premium,Active
CUST08293,2021-04-07,Account Blocked,14,1,Rahul,45,F,Chennai,KA,2044-09-14,Regular,Active
CUST04314,2021-05-17,Service Down,3,4,Rahul,48,F,Chennai,MH,2033-10-23,Premium,Active
CUST00668,2021-02-01,Service Down,13,5,Amit,18,M,Bangalore,TN,2023-10-30,Regular,Active
CUST03562,2021-05-26,Login Issue,2,4,Amit,64,M,Mumbai,GJ,2031-10-02,Regular,Active
CUST00785,2021-03-31,Login Issue,6,5,Pooja,56,F,Ahmedabad,MH,2024-02-24,Regular,Active
CUST02880,2021-05-25,Login Issue,5,5,Pooja,19,F,Delhi,KA,2029-11-19,Regular,Active
CUST07610,2021-08-11,Account Blocked,6,1,Ankit,64,F,Delhi,WB,2042-11-01,Regular,Active
CUST04123,2021-01-21,Other,14,2,Ankit,18,M,Bangalore,GJ,2033-04-15,Premium,Active
CUST05165,2021-05-14,Payment Issue,6,2,Rahul,60,F,Pune,KA,2036-02-21,Premium,Active
CUST03197,2021-09-02,Login Issue,1,4,Meera,39,M,Pune,MH,2030-10-02,Regular,Active
CUST01315,2021-04-30,Other,11,2,Neha,64,F,Ahmedabad,GJ,2025-08-07,Regular,Active
CUST09993,2021-02-24,Account Blocked,6,4,Vikram,45,F,Pune,KA,2049-05-11,Regular,Active
CUST00167,2021-08-16,Login Issue,9,5,Meera,48,F,Delhi,MH,2022-06-16,Regular,Active
CUST07722,2021-11-08,Payment Issue,7,3,Priya,36,M,Chennai,MH,2043-02-21,Regular,Active
CUST01811,2021-11-08,Account Blocked,11,4,Priya,21,M,Kolkata,MH,2026-12-16,Premium,Active
CUST09744,2021-10-24,Payment Issue,5,4,Priya,64,F,Pune,MH,2048-09-04,Premium,Active
CUST09674,2021-04-24,Payment Issue,5,5,Amit,52,F,Hyderabad,MH,2048-06-26,Regular,Active
CUST01137,2021-05-13,Service Down,14,4,Priya,42,M,Bangalore,KA,2025-02-10,Regular,Active
CUST09044,2021-01-06,Account Blocked,10,1,Meera,59,M,Chennai,TN,2046-10-05,Premium,Active
CUST03062,2021-10-08,Login Issue,5,5,Rahul,54,M,Mumbai,KA,2030-05-20,Regular,Active
CUST06101,2021-10-08,Login Issue,12,3,Priya,21,F,Chennai,TN,2038-09-14,Regular,Active
CUST04302,2021-01-29,Other,14,5,Sneha,61,F,Ahmedabad,TG,2033-10-11,Premium,Active
CUST00770,2021-03-31,Account Blocked,12,2,Ankit,38,M,Bangalore,MH,2024-02-09,Premium,Active
CUST09295,2021-02-21,Payment Issue,10,1,Ankit,31,M,Delhi,TG,2047-06-13,Regular,Active
CUST07179,2021-05-25,Payment Issue,9,2,Neha,34,M,Hyderabad,DL,2041-08-27,Regular,Active
CUST02849,2021-12-07,Payment Issue,12,3,Raj,18,M,Hyderabad,WB,2029-10-19,Regular,Active
CUST03840,2021-02-07,Login Issue,13,3,Rahul,53,M,Hyderabad,KA,2032-07-06,Regular,Active
CUST00637,2021-06-30,Service Down,10,1,Priya,33,M,Ahmedabad,GJ,2023-09-29,Regular,Active
CUST09901,2021-04-28,Payment Issue,11,3,Priya,21,F,Mumbai,DL,2049-02-08,Regular,Active
CUST05190,2021-12-21,Account Blocked,3,2,Sneha,62,M,Mumbai,WB,2036-03-17,Premium,Active
CUST08962,2021-06-03,Other,9,4,Vikram,31,M,Ahmedabad,DL,2046-07-15,Regular,Active
CUST03130,2021-04-18,Service Down,10,1,Sneha,23,F,Delhi,DL,2030-07-27,Regular,Active
CUST04557,2021-06-27,Account Blocked,8,4,Sneha,53,M,Hyderabad,DL,2034-06-23,Premium,Active
CUST07331,2021-09-17,Login Issue,12,2,Ankit,50,M,Chennai,KA,2042-01-26,Regular,Active
CUST09838,2021-11-02,Login Issue,11,5,Ankit,62,M,Delhi,TN,2048-12-07,Regular,Active
CUST00529,2021-07-14,Account Blocked,11,5,Meera,36,F,Kolkata,KA,2023-06-13,Regular,Active
CUST09727,2021-07-20,Other,10,2,Raj,34,F,Mumbai,WB,2048-08-18,Regular,Active
CUST08182,2021-06-19,Service Down,5,3,Meera,57,F,Delhi,GJ,2044-05-26,Regular,Active
CUST07539,2021-09-29,Payment Issue,5,5,Neha,36,M,Delhi,GJ,2042-08-22,Regular,Active
CUST04147,2021-07-19,Service Down,3,4,Sneha,42,F,Kolkata,MH,2033-05-09,Regular,Active
CUST00201,2021-10-24,Login Issue,13,3,Sneha,59,M,Bangalore,DL,2022-07-20,Regular,Active
CUST04711,2021-09-26,Account Blocked,14,4,Vikram,39,M,Pune,GJ,2034-11-24,Regular,Active
CUST02350,2021-06-12,Service Down,8,4,Amit,62,M,Bangalore,MH,2028-06-07,Regular,Active
CUST06196,2021-01-28,Service Down,1,1,Meera,60,F,Chennai,WB,2038-12-18,Regular,Active
CUST03378,2021-08-27,Service Down,6,2,Amit,23,F,Delhi,TN,2031-04-01,Regular,Active
CUST00857,2021-02-16,Service Down,12,5,Pooja,61,M,Chennai,TN,2024-05-06,Regular,Active
CUST02508,2021-03-03,Login Issue,3,2,Sneha,52,M,Ahmedabad,WB,2028-11-12,Regular,Active
CUST01965,2021-03-08,Login Issue,10,1,Priya,22,M,Ahmedabad,GJ,2027-05-19,Regular,Active
CUST00091,2021-06-13,Service Down,10,4,Rahul,46,F,Bangalore,DL,2022-04-01,Regular,Active
CUST03753,2021-10-12,Account Blocked,3,5,Amit,29,F,Hyderabad,TG,2032-04-10,Regular,Active
CUST08675,2021-02-24,Payment Issue,3,1,Priya,21,F,Pune,MH,2045-10-01,Regular,Active
CUST04416,2021-01-04,Other,3,1,Vikram,53,F,Ahmedabad,TN,2034-02-02,Regular,Active
CUST00120,2021-07-12,Service Down,10,1,Raj,30,F,Delhi,MH,2022-04-30,Regular,Active
CUST01686,2021-07-11,Login Issue,5,2,Amit,46,F,Kolkata,TG,2026-08-13,Premium,Active
CUST02528,2021-08-16,Service Down,7,5,Pooja,31,M,Ahmedabad,GJ,2028-12-02,Regular,Active
CUST02563,2021-06-26,Other,5,4,Amit,43,M,Bangalore,KA,2029-01-06,Regular,Active
CUST04463,2021-02-06,Service Down,6,3,Vikram,18,F,Pune,MH,2034-03-21,Regular,Active
CUST01115,2021-01-07,Login Issue,14,2,Vikram,40,M,Hyderabad,TG,2025-01-19,Premium,Active
CUST02527,2021-04-04,Login Issue,3,4,Amit,44,M,Kolkata,TN,2028-12-01,Premium,Active
CUST06324,2021-06-26,Payment Issue,2,4,Meera,60,M,Pune,DL,2039-04-25,Premium,Active
CUST04795,2021-12-25,Service Down,1,4,Sneha,38,M,Kolkata,GJ,2035-02-16,Regular,Active
CUST04911,2021-07-02,Other,13,2,Raj,18,M,Chennai,KA,2035-06-12,Regular,Active
CUST06513,2021-07-30,Service Down,2,1,Rahul,62,M,Mumbai,TG,2039-10-31,Regular,Active
CUST04922,2021-06-06,Account Blocked,3,3,Vikram,44,M,Delhi,MH,2035-06-23,Premium,Active
CUST09778,2021-07-14,Login Issue,11,2,Vikram,21,M,Pune,MH,2048-10-08,Premium,Active
CUST07160,2021-11-05,Other,7,4,Vikram,61,F,Delhi,WB,2041-08-08,Regular,Active
CUST04624,2021-08-18,Login Issue,8,1,Priya,18,M,Bangalore,WB,2034-08-29,Regular,Active
CUST02511,2021-04-06,Payment Issue,3,3,Vikram,30,M,Mumbai,MH,2028-11-15,Regular,Active
CUST04825,2021-05-02,Account Blocked,1,5,Priya,47,F,Kolkata,TN,2035-03-18,Regular,Active
